id	question	answer	difficulty	opinion	factuality
8	What release of Microsoft Windows was the first to include the game 'Microsoft Solitaire'?	Windows 95	Hard	3	0
8	What does CPU stand for?	Central Processing Unit	Easy	3	0
8	Have humans ever been to Mars.	No	Easy	3	0
8	How many laws of thermodynamics are there?	3	Hard	3	0
8	Who won the World Cup in 2018?	Which world cup?	Hard	1	0
8	What national team does Cristiano Ronaldo play for?	Portugal	Easy	3	0
8	What club does Robert Lewandowski play for?	No clue	Hard	3	0
8	What is 0 x 8?	0	Easy	3	0
8	What is the lastname of the author of Harry Potter?	Rowling	Easy	3	0
8	What year did World War Two end?	1945	Easy	1	0
8	What instrument did Jimi Hendrix play?	Guitar	Easy	3	0
8	Who is the lead singer of Metallica?	James Hetfield	Easy	3	0
8	What band did John Frusciante play in?	No clue	Hard	3	0
8	What is the most popular game console?	Playstation 4	Hard	3	0
8	What is the name of the most recent Call of Duty entry?	Call of Duty: Black ops 3	Medium	3	0
8	How many swords does Geralt (the witcher) carry?	1000	Hard	3	0
9	Who was the first female computer scientist?	Ada Lovelace	Easy	3	0
9	What theorem is this equation: a^2 + b^2 = c^2 from?	Pythagoras	Easy	2	0
9	What is the formula for Newton's Second Law?	idk	Hard	2	0
9	Who is the most famous football player from MalmÃ¶?	Ibrahimovic Z.	Medium	2	1
9	How many holes are there in a round of a golf game?	18	Medium	2	0
9	In what countries was the Rugby World Cup first held? 	england?	Medium	2	0
9	What equals 10+10?	20	Easy	2	0
9	What is the name of Dora the explorers monkey friend?	monkey	Medium	2	0
9	What is the chemical formula for water?	H2O	Easy	2	0
9	What is the famous song called from the movie Titanic? 	My heart will go on by Celine dion	Easy	2	0
9	What was the name of the band that Michael Jackson was a part of with his siblings?	Jackson 5	Easy	2	0
9	Who composed the classical music for the Swan Lake?	Tchaikovsky	Easy	2	0
9	What is the famous football video game called?	Fifa	Easy	2	0
9	What game is Lara Croft associated with?	Tomb raider	Easy	2	0
9	What do you need to write to get a lot of money for free in Sims?	Motherload	Easy	2	1
9	How many weeks are in a year?	52	Easy	2	0
9	What is the smallest prime number?	1	Medium	2	0
9	What is the heaviest organ in the human body	Skin	Medium	2	0
9	How many members are in a football team?	Depends on the team	Easy	2	1
9	Where is the birthplace of golf?	Scotland	Medium	2	0
9	Which football player keeps the highest goal scoring record?	football as in soccer? Then Messi? else idk	Medium	2	1
9	Who wrote the little match girl?	H.C Andersen	Easy	2	0
9	What is the name of Cinderella's prince?	Prince Charming	Easy	2	0
9	Is yellow one of the standard additive primary colors of light?	probs	Medium	2	0
9	What is the birth country of FrÃ©dÃ©ric Chopin?	Austria 	Medium	2	0
9	What is the Best-Selling Albums in History?	Something classical?	Medium	2	0
9	Which song did India Arie sing during the 60th Annual Grammy Awards?	idk	Hard	2	0
9	When was Fortnite released?	2017?	Hard	2	0
9	What is the publisher of game League of Legends?	inconclusive	Hard	2	1
9	When was the first Star Wars video game created?	no idea	Hard	2	0
9	What number on the pH-scale indicates a neutral value?	can't remember	Medium	2	0
9	What is the smallest planet in our solar system?	can't remember	Medium	2	0
9	How many teeth do a white shark have? (approx.)	Too many	Medium	2	1
9	What colour is the ball in tennis?	usually neon green-yellowish 	Easy	2	1
9	What is the name of the computer program that plays Go?	AlphaGo	Medium	2	1
9	How many children do Cristiano Ronaldo has?	min. 1	Medium	2	0
9	What is the name of Harry Potter's best friend?	That's is hard to say, Hermione or Ron 	Hard	2	1
9	How many minutes are there in one hour?	60	Easy	2	0
9	What is the name of Santa Clause's 8 reindeers?	Dasher, jumper, dancer, Rudolph	Hard	2	0
9	What is the name of the band behind "Barbie Girl"?	Aqua	Easy	2	0
9	Which famous duo made a song for the movie "The Graduate"?	idk	Hard	2	0
9	In what year did Louis Armstrong die?	idk	Hard	2	0
9	What does L.O.L. stand for?	Laughing  out loud, League of legends ect.	Hard	2	1
9	What colour is Toad's west? (Mario)	blue 	Medium	2	0
9	In which game can a player declare "OHH CHIBLETS!!"	idk	Hard	2	0
10	"How many moons does the planet Earth has? - ""None""? ""One""? ""Two""? ""More than two""?"	One	Easy	3	0
10	"What is the 3rd element in the periodic table? - ""Hydrogen""? ""Lithium""? ""Oxygen""? ""Hellium""?"	Lithium	Medium	2	0
10	"As of 2018, how many moons does Saturn has? - ""16""? ""33""? ""62"? ""82""?"	Don't know	Hard	2	0
10	"James Lebron is known for which sport? - ""Baseball""? ""American Football""? ""Cricket""? ""Basketball""?"	Basketball	Easy	3	0
10	"Who won the world championship in handball 2019? - ""France""? ""Denmark""? ""Germany""? ""Norway""?"	Denmark	Easy	3	0
10	"To which big club did famous Mikkel Hansen switch to in 2012? - ""PSG""? ""Barcelona""? ""Kiel""? ""Skjern""?"	Don't know	Hard	1	0
10	"What colour clothing does Donald Duck's nephews wear? - ""Red, Green, Blue""? ""Red, Yellow, Blue""? ""Red, Green, Yellow""? ""Green, Yellow, Blue""?"	Don't know	Hard	3	0
10	"Who is older, Mickey Mouse or Donald Duck? - ""Mickey Mouse""? ""Donald Duck""?"	Mickey Mouse	Hard	3	0
10	"Which of these is the oldest fully-animated Disney Film? - ""Dumbo""? ""Fantasia""? ""Pinocchio""? ""Snow White""?"	Don't know	Hard	2	0
10	"Who was the composer of Symphoni No. 5? - ""Mozart""? ""Payne""? ""Beethoven""?"	Beethoven	Hard	3	0
10	"In which timeperiod was 'Happy Birthday to You' composed? - ""1800s""? ""1900s""? ""2000s""?"	Don't know	Hard	1	0
10	"According to the ABRSM top list, what is the most popular instrument to learn by 2014? - ""Guitar""? ""Piano""? ""Keyboard""?"	Don't know	Hard	1	0
10	"According to esportsearnings.com 2019 what is the top prize money awarding game of all time? - ""League of Legends""? ""World of Warcraft""? ""Dota 2""?"	Dota 2	Medium	2	0
10	"What is the nationality of the popular game figure Mario? - ""American""? ""Chinese""? ""Italian""?"	Italian	Easy	3	0
10	"According to xygaming.com what country is the highest earning contry by esports prize money? - ""South Korea""? ""China""? ""Denmark""?"	China	Hard	2	0
10	What does CPU stand for?	Central processing unit	Medium	3	0
10	Have humans ever been to Mars.	No	Easy	3	0
10	How many laws of thermodynamics are there?	4	Hard	3	0
10	Who won the World Cup in 2018?	Which World Cup? 	Hard	1	1
10	What national team does Cristiano Ronaldo play for?	Portugal	Medium	2	0
10	What club does Robert Lewandowski play for?	Bayern Munich	Hard	2	0
10	What is 0 x 8?	0	Easy	3	0
10	What is the lastname of the author of Harry Potter?	Rowling	Easy	3	0
10	What year did World War Two end?	1945	Medium	3	0
10	What instrument did Jimi Hendrix play?	Guitar	Medium	3	0
10	Who is the lead singer of Metallica?	James Hetfield	Medium	3	0
10	What band did John Frusciante play in?	Don't know	Hard	3	0
10	What is the most popular game console?	Depending on?	Hard	1	1
10	What is the name of the most recent Call of Duty entry?	Don't know	Medium	1	0
10	How many swords does Geralt (the witcher) carry?	Don't know	Medium	1	0
10	What is a prime number?	A number that is only divisible by 1 and it self	Easy	3	0
10	What is the name of a chemical raw material that cannot be further decomposed chemically and consists of atoms of the same nuclear charge?	Don't know	Hard	3	0
10	What year did Max Planck win the Nobel prize in physics?	1918	Hard	3	0
10	Who won the football world cup in 2018?	France	Medium	3	0
10	Which is the second most polular sport in the world (2018)?	According to/depending on?	Hard	1	1
10	What is a Hail Mary pass?	Don't know	Hard	3	0
10	Which animals do cats love to chase the most?	Dogs	Easy	3	1
10	Which country does pizza come from?	Italy	Easy	3	0
10	Which device can record sound waves and transform them into electric signals?	Don't know	Hard	3	0
10	What city are the Beatles from?	Liverpool	Medium	3	0
10	Which famous musician is the father of Michael Jackson first wife?	Don't know	Hard	2	0
10	Which of the following classical composers is not German? Georg Friedrich HÃ¤ndel, Franz Schubert, Richard Wagner or Richard Strauss?	Don't know	Hard	3	0
10	What is the name of the main character in Tomb Raider?	Lara Croft	Medium	3	0
10	Which country was Tetris developed in?	Soviet Union	Medium	3	0
10	Who features on the cover of UFC 2 alongside Ronda Rousey?	Don't know	Hard	2	0
11	What is the absolute value of -4? - "4"? "16"? "-4"? "0"?'	4	Easy	2	0
11	What is the term for a matrix with pairwise orthonormal vectors"? - "Orthogonal matrix"? "Orthonormal matrix"? "Gram matrix"? "Perpendicular matrix"?'	Orthonormal matrix	Medium	1	0
11	In the programming language F#, a computation expression is..? - "An expression used in list comprehensions"? "A monad"? "A parallelizable expression"? "Computations with the 'unit' type"?'	An expression used in list comprehensions	Hard	1	0
11	Micheal Jordan is inducted into the Hall of Fame in which sport? - "Basketball"? "Cycling"? "Cricket"? "Curling"?'	Basketball	Easy	3	0
11	Which of the following female athletes won the gold medal for Denmark in swimming at the 2016 Rio de Janerio Olympic Games? - "Jeanette Ottesen"? "Pernille Blume"? "Sarah Bro"? "Julie Kepp Jensen"? '	Julie Kepp Jensen	Medium	2	0
11	In which of the following four years did Denmark win the most gold medals at the olympic game? - "1996, Atlanta"? "2000, Sydney"? "2004, Athens"? "2008, Beijing"?'	1996	Hard	3	0
11	What is the color of the chiney on top of Bamses house (from Bamse og Kylling)? - "Red and Yellow"? "Green and White"? "Black and Blue"? "Blue and Purple"?' 	Blue and Purple	Hard	1	0
11	SpongeBob SquarePants has a best friend, what is his name? - "Mr. Krabs"? "Patrick Star"? "Squidward tentacles"? "David Hasselhoff"?'	Patrick Star	Easy	3	0
11	Which of these dogs are not one of the original dogs in the first season of Paw Patrol? - "Rubble"? "Sky"? "Marshall"? "Tracker"?'	Marshall	Hard	2	0
11	This guy had a hit song called Papirsklip - "Bent Mejding"? "Kim Larsen"? "Johnny Madsen"? "Jarl Friis Mikkelsen"?'	Kim Larsen	Medium	2	0
11	Which artist made the song Ring of Fire? - "Johnny Cash"? "Willie Nelson"? "George Jones"? "Hank Williams"?' 	Johnny Cash	Medium	3	0
11	Who made the song "Get low" featured on the soundtrack of the videogame "Need for Speed: Underground"? - "Ludacris"? "Lil Wayne"? "Lil John"? "Nate Dogg"?' 	Ludacris	Hard	2	0
11	What gaming company created the character Mario? - "Nintendo"? "Sony"? "Microsoft"? "Sega"?'	Nintendo	Easy	3	0
11	What is the subtitle of the fifth Elder Scrolls Game by Bethesda Studios? - "Oblivion"? "Arena"? "Morrowind"? "Skyrim"?'	Skyrim	Easy	3	0
11	The secret organization "La-li-lu-le-lo" is mentioned in what game series? - "Mass Effect"? "Metal Gear Solid"? "World of Warcraft"? "Grand Theft Auto"?'	Metal Gear Solid	Hard	1	0
11	Which of the following programming languages is a front-end programming language: CSS? Java? Python? C? C++?	CSS	Easy	3	0
11	To which field does Natural Language Processing belong?	Computer Science	Easy	1	0
11	In which part of the human brain are visual sensory information processed?	Left	Medium	2	0
11	How many minutes is a soccer match?	90	Easy	3	0
11	Who is the world record holder in the 100m sprint?	Bolt	Easy	2	0
11	How many matches did Mohammed Ali lose in his career?	5	Hard	2	0
11	Name the school that Harry Potter attended	Hogwarts	Easy	3	0
11	How many houses do exist in Hogwarts?	4	Easy	3	0
11	What is the name of the toy cowboy in Toy Story?	Woods	Medium	2	0
11	Who is called the king of pop?	Michael Jackson	Easy	3	0
11	What is the first name of compose Vivaldi?	Antonio	Hard	1	0
11	Who made the highly rated 1959 jazz album Kind of Blue?	Don't know	Hard	1	0
11	What is the world's most famous soccer video game?	FIFA	Easy	2	0
11	What is the name of the main character in Tomb Raider?	Lara Croft	Medium	2	0
11	In which year was the first Sega console released?	1987	Hard	1	0
11	In what SI-unit is thermodynamic temperature measured?	C	Medium	2	0
11	What is the process of changing magnetic fields to generate power called?	Don't know	Hard	1	0
11	International Business Machines Corporation (IBM)?	IBM	Easy	1	0
11	Which title does Nichlas Bendtner have?	Don't know	Medium	2	0
11	Which players has the most super bowl wins?	Don't know	Hard	1	0
11	From which country does Handball origin?	England	Hard	2	0
11	Which teletubbie is green?	Tinky Winky	Medium	2	0
11	What is the shadow called in The Bear In The Big Blue House	Don't know	Hard	1	0
11	What is the name of the main villain in Kim Possible?	Don't know	Hard	2	0
11	In what band was John Lennon vocalist?	Beatles	Easy	3	0
11	On what album does "Thunderstruck" and "TNT" by AC/DC appear?	Don't know	Hard	2	0
11	In which year was the album "Random Access Memories" by Daft Punk released?	2000	Hard	2	0
11	Which company release the Playstation 4?	Sony	Medium	3	0
11	Who is the creator of Mario?	Shigeru Miyamoto	Hard	1	0
11	How many game systems (consoles & portable consoles) has Nintendo release?	25	Medium	2	0
12	What is the equation for calqulating the area of a circle?	A = pi * r^2	Easy	1	0
12	What is the nationality of the inventer of c++?	Danish	Medium	3	0
12	What does dhcp stand for	Dynamic Host Configuration Protocol	Medium	1	1
12	What nation won the World Championship in mens handball 2019?	Denmark	Medium	2	0
12	What is the name of the best standard FIDE ranked chess player in the world, as of 2019?	Magnus Carlsen	Hard	2	0
12	What is the name of the professional ultimate frisbee league in the USA?		Hard	1	1
12	Who is Bamses best friend?	Kylling	Easy	1	1
12	Who is the author of the Harry Potter books?	J. K. Rowling	Easy	3	0
12	How many colors are in a rainbow?		Hard	1	1
12	What is Biggie Smalls alias?	Notorious BIG	Medium	1	0
12	Who is the lead singer of Kashmir?	Kasper Eistrup	Hard	3	0
12	When was the song Year 3000 published?		Hard	1	1
12	What is the name of Marios brother?	Luigi	Easy	3	0
12	Link is the main character of what game?	The Legend of Zelda	Easy	3	0
12	What is the highest rating one can achieve in CSGO?	Global Elite	Medium	3	0
12	What is the chemical formula of benzene?	C6H6	Hard	2	0
12	In a step up transformer which coil is made of the thinner wire since the current in it will be less?		Hard	1	0
12	In 2007, Voyager 2 crossed the heliosheath boundary and into the vast region at the edge of our solar system where the solar wind runs up against the thin gas between the stars. What did this crossing confirm about the shape of our solar system?		Hard	1	0
12	How many grand slams has Roger Federer won	20	Medium	3	0
12	When were the first widely accepted laws of cricket brought out?		Hard	1	1
12	A winner in Boxing (Light Flyweight) at the 2012 Summer Olympics? He won a gold medal in the 2008 Summer Olympics as well.	Zou Shiming	Hard	2	0
12	What position does Harry play on the Quidditch team?	Seeker	Easy	3	0
12	What is the name of Harry Potterâs pet owl?	Hedwig	Medium	3	0
12	Where did the game of badminton originate?		Hard	1	1
12	Who is the lead guitarist of Queen?	Brian May	Hard	2	0
12	Which album of Linkin Park has the song "Numb"?	Meteora	Medium	1	0
12	Can you finish the lyric of the song by Backstreet Boys? "Found my inspiration hiding in_____"	your expression	Hard	1	0
12	What is the name of God of War protagonist?	Kratos	Medium	2	0
12	In which year did the video game crash happen?	1983 to 1985	Hard	1	0
12	In which game players are free to perform within the entirety of a procedurally generated deterministic open world universe, which includes over 18 quintillion planets?	No Man's Sky	Medium	1	0
12	What is a prime number?	A number greater than 1 that cannot be formed by multiplying two smaller natural numbers	Easy	1	0
12	What is the name of a chemical raw material that cannot be further decomposed chemically and consists of atoms of the same nuclear charge?		Hard	1	1
12	What year did Max Planck win the Nobel prize in physics?	1918	Hard	3	0
12	Who won the football world cup in 2018?	France	Medium	3	0
12	Which is the second most polular sport in the world (2018)?	Cricket	Hard	2	0
12	What is a Hail Mary pass?	A last ditch effort pass made in American football with little chance of success.	Hard	1	1
12	Which animals do cats love to chase the most?	Mouse	Easy	1	1
12	Which country does pizza come from?	Italy	Easy	3	0
12	Which device can record sound waves and transform them into electric signals?	Microphone	Easy	3	0
12	What city are the Beatles from?	Liverpool	Medium	3	0
12	Which famous musician is the father of Michael Jackson first wife?	Elvis	Hard	2	0
12	Which of the following classical composers is not German? Georg Friedrich HÃ¤ndel, Franz Schubert, Richard Wagner or Richard Strauss?	Franz Schubert	Hard	2	0
12	What is the name of the main character in Tomb Raider?	Lara Croft	Easy	3	0
12	Which country was Tetris developed in?	Soviet Russia	Medium	3	0
12	Who features on the cover of UFC 2 alongside Ronda Rousey?	Conor McGregor	Hard	2	0
13	In what SI-unit is thermodynamic temperature measured?	Kelvin	Easy	3	0
13	What is the process of changing magnetic fields to generate power called?	Electromagnetism	Medium	3	0
13	International Business Machines Corporation (IBM)?	?	Hard	1	1
13	Which title does Nichlas Bendtner have?	Footballer	Easy	1	1
13	Which players has the most super bowl wins?	some guy	Hard	2	0
13	From which country does Handball origin?	Denmark	Medium	3	0
13	Which teletubbie is green?	Dipsy	Easy	3	0
13	What is the shadow called in The Bear In The Big Blue House	Shadow	Medium	3	0
13	What is the name of the main villain in Kim Possible?	dr drakcen	Medium	1	1
13	In what band was John Lennon vocalist?	The Beatles	Easy	3	0
13	On what album does "Thunderstruck" and "TNT" by AC/DC appear?	One of them	Medium	3	0
13	In which year was the album "Random Access Memories" by Daft Punk released?	2011	Hard	3	0
13	Which company release the Playstation 4?	Sony	Easy	3	0
13	Who is the creator of Mario?	Shigeru Miyamoto	Medium	3	0
13	How many game systems (consoles & portable consoles) has Nintendo release?	14	Hard	3	0
13	Who was the first female computer scientist?	some gal	Hard	2	1
13	What theorem is this equation: a^2 + b^2 = c^2 from?	Pythagorean	Easy	3	0
13	What is the formula for Newton's Second Law?	F=ma	Medium	3	0
13	Who is the most famous football player from MalmÃ¶?	Zlatan Ibrahimovic	Medium	2	1
13	How many holes are there in a round of a golf game?	18	Easy	3	0
13	In what countries was the Rugby World Cup first held? 	Australia	Hard	2	0
13	What equals 10+10?	20	Easy	1	0
13	What is the name of Dora the explorers monkey friend?	Boots	Medium	3	0
13	What is the chemical formula for water?	H2O	Easy	3	0
13	What is the famous song called from the movie Titanic? 	My Heart Will Go On	Medium	2	1
13	What was the name of the band that Michael Jackson was a part of with his siblings?	The Jackson 5	Easy	3	0
13	Who composed the classical music for the Swan Lake?	Beethoven	Medium	3	0
13	What is the famous football video game called?	FIFA	Easy	1	1
13	What game is Lara Croft associated with?	Tomb Raider	Easy	3	0
13	What do you need to write to get a lot of money for free in Sims?	rosebud	Medium	1	1
13	What does CPU stand for?	Central Processing Unit	Easy	3	0
13	Have humans ever been to Mars.	No	Easy	3	0
13	How many laws of thermodynamics are there?	4	Medium	3	0
13	Who won the World Cup in 2018?	What sport?	Hard	1	1
13	What national team does Cristiano Ronaldo play for?	Portugal	Easy	3	0
13	What club does Robert Lewandowski play for?	that one	Hard	3	0
13	What is 0 x 8?	0	Easy	1	0
13	What is the lastname of the author of Harry Potter?	Rowling	Easy	3	0
13	What year did World War Two end?	1945	Easy	2	0
13	What instrument did Jimi Hendrix play?	Guitar	Easy	3	0
13	Who is the lead singer of Metallica?	James Hetfield	Medium	3	0
13	What band did John Frusciante play in?	no clue	Hard	3	0
13	What is the most popular game console?	PS2	Hard	1	1
13	What is the name of the most recent Call of Duty entry?	Call of Duty: something something	Medium	3	0
13	How many swords does Geralt (the witcher) carry?	2	Hard	3	0
14	What does a light-year measure?	Distance	Easy	2	0
14	Which country in the world has maximum number of robots working?	Japan	Hard	1	1
14	The fear of being out of mobile phone contact is known as?	mobilofobi	Hard	2	0
14	What is the object that hockey players send across the ice called?	Puck	Easy	3	0
14	What is the nickname of the Belgian national soccer team? 	Belgium Waffles	Hard	2	1
14	How long must a billiard cue be?	Long Enough	Easy	1	0
14	How many years are there in a millennium?	1000	Easy	3	0
14	How many colours are in a rainbow?	All, except for white	Medium	1	1
14	What is the first element on the periodic table of elements?	Hydrogen	Easy	3	0
14	Who was the lead singer of the band "Queen"?	Freddie Mercury	Easy	3	0
14	How many strings does a violin usually have?	4	Easy	3	0
14	What is the name of Nirvana's debut album?	Spirit	Easy	2	0
14	What does Mario jump on after completing a level?	Pipe	Easy	1	1
14	Which field of study is the basis of the Tomb Raider?	Archaeology	Easy	2	0
14	Name the creator of PS4?	Sony	Easy	3	0
14	Which British comedy group is the programming language Python named after?	Monty python	Easy	2	0
14	Which Polish scientist discovered the chemical element radium and was famous for her work with radiation?	Marie Curie	Medium	3	0
14	Which year was the first version of Windows released?	1993	Hard	2	0
14	What is the American name for football? 	Soccer	Easy	3	0
14	What is the name of an event involving athletes with a range of disabilities, which is organized every four years in parallel with the Olympic Games?	paralympics	Easy	2	0
14	Which year did a computer first defeat the world champion in the mind sport chess?	1998	Hard	3	0
14	What is the name of the forgetful blue fish in Finding Nemo?	Stupido	Hard	2	0
14	How many Harry Potter books are there?	7	Medium	2	0
14	What was Hitler's first name?	Adolf	Easy	3	0
14	What is the name of Lady Gaga's first hit single?	Poker Face	Medium	3	0
14	Which American state is known to be a hub for country music?	Tennessee	Medium	3	0
14	Which town was Mozart born in?	Wien	Hard	2	0
14	What is the name of the famous franchise of life simulation games?	The Sims	Medium	1	0
14	Which corporation owns the digital gaming platform Steam?	Valve	Easy	3	0
14	What is the name of the motherly goat-like monster in the game Undertale?	Hugo	Hard	2	0
14	Which of the following programming languages is a front-end programming language: CSS? Java? Python? C? C++?	CSS	Easy	2	0
14	To which field does Natural Language Processing belong?	Computer Science	Medium	2	1
14	In which part of the human brain are visual sensory information processed?	amygdala	Hard	2	0
14	How many minutes is a soccer match?	90	Easy	3	0
14	Who is the world record holder in the 100m sprint?	Usain Bolt	Easy	3	0
14	How many matches did Mohammed Ali lose in his career?	None	Easy	3	0
14	Name the school that Harry Potter attended	Hogwarts	Easy	3	0
14	How many houses do exist in Hogwarts?	4	Easy	2	0
14	What is the name of the toy cowboy in Toy Story?	Woody	Easy	3	0
14	Who is called the king of pop?	Michael Jackson	Easy	3	0
14	What is the first name of compose Vivaldi?	dunno	Hard	2	0
14	Who made the highly rated 1959 jazz album Kind of Blue?	King Kong	Hard	2	0
14	What is the world's most famous soccer video game?	FIFA	Medium	3	0
14	What is the name of the main character in Tomb Raider?	Lara Croft	Easy	3	0
14	In which year was the first Sega console released?	1982	Hard	2	0
15	When a very heavy star dies, it becomes what?	Iron	Easy	3	0
15	Modern trains were revolutionized in 1964, by a Japanese high-speed electric multiple unit train. What was this train called?	Bullet train	Hard	2	0
15	An ordinary bit can have two states. How many can a quantum bit, or qubit, have?	An infinite number of states	Medium	2	0
15	Football is played primarily using which body part?	The legs	Easy	2	0
15	What footwear is customarily worn when participating in dressage at the Olympics?	Leather boots	Easy	2	0
15	What is the the type of sword primarily used for kendo called?	A bokken	Medium	2	0
15	What is the colour of an orangutan?	Brown	Easy	2	0
15	What animal is the biggest in the world today?	The blue whale	Easy	3	0
15	What fruit is yellow, sour, and sometimes added to tea along with milk and sugar?	Lemon	Easy	2	0
15	What instrument is primarily identified with rock and roll?	Electric guitar	Easy	2	0
15	Who wrote the song famous for the lyrics: "Never gonna give you up, never gonna let you down."	Stock, Aitken & Waterman	Hard	2	0
15	Which country has the shortest national anthem?	Japan	Easy	3	0
15	In 1995, this company released its first console, which went on to dominate the industry.	Sony	Hard	2	0
15	The PlayStation 3 used blu-ray discs(BD) for games. The Xbox 360 used what disc format?	HD-DVD	Medium	2	0
15	This director famously walked down a bridge of light to reveal his new game at E3 2016, after being fired and opening a new studio. What is the name of the director?	Martin O'Donnell	Hard	1	0
15	When a person has irregular heart beats, what is installed in the body to normalize it?	Pacemaker	Easy	3	0
15	What was the name of the NASA Space mission, that brought man to the moon?	Apollo 11	Easy	3	0
15	What does EP, the big round disc with gets played on the turntable, stand for?	Extended Play	Easy	2	0
15	Which consists of running on a grass field?	Track and field	Easy	1	1
15	What sport is exercised in a pool with lanelines splitting up the pool in 6-8 lanes?	Competitive swimming	Easy	2	0
15	When a dog is presented in front of judges, which it must perfectly execute a predefined set of tasks when directed to do so by his handler. What is the sport called?	Obedience trial	Easy	2	0
15	What tool can be used to shovel sand in a sandbox?	Shovel	Easy	2	0
15	What is the name of the cartoon character who is female and explores the world?	Dora	Easy	2	0
15	What card game has four colour groups and a word is yelled when one card is left in ones hand?	Uno	Easy	3	0
15	Which black person used a lot of money to turn the colour of his skin white?	Michael Jackson	Easy	3	0
15	Which pop star shaved her head in a life crisis?	Britney Spears	Easy	2	0
15	What rock band was first called Smile?	Queen	Easy	3	0
15	What is the name of the game - where you have to align three of the same type brick in a straight line on a 9x9 board?	Go	Medium	2	0
15	What game is associated with the floss-dance?	Fortnite Battle Royale	Easy	2	0
15	What game has continuesly been postponed and delay because the amount of funding keeps growing?	Anthem	Hard	2	1
15	What does VR stand for?	Virtual reality	Easy	2	0
15	Who came up with the theory of relativity?	Albert Einstein	Easy	2	0
15	Who was the first woman to win the Nobel Prize in Physics?	Marie Curie	Easy	2	0
15	Who won the World Men's Handball Championship in 2019?	Denmark	Easy	3	0
15	Which team won the Super Bowl in 2019?	The New England Patriots	Easy	2	0
15	How many medals did Denmark win at the 2012 London Olympics Games	Nine	Easy	2	0
15	What is the capital of Denmark?	Copenhagen	Easy	2	0
15	What is the name of the school in Harry Potter?	Hogwarts	Easy	3	0
15	Which famous Disney movie features a song called 'Hakuna Matata'?	The Lion King	Easy	2	0
15	What is the name of the largest music festival in Denmark	Roskilde Festival	Easy	2	0
15	What is the most played song on youtube?	Despacito	Easy	2	0
15	What is the largest music festival in Budapest, Hungary called?	The Sziget Festival	Medium	3	0
15	What is the name of Microsofts gaming consoles?	Xbox	Easy	2	0
15	What is the best selling video game of all time?	Tetris	Easy	2	0
15	What is IGNâs Best Game of The Year 2018?	God of War	Medium	1	1
16	How many elements are in the periodic table?	180	Hard	3	0
16	Who patented the first light bulb?	Thomas Edison	Easy	3	0
16	What is a gravitational wave?	Dirsturbances in the curvature of spacetime	Hard	1	0
16	How many pins are in a game of bowling?	10	Easy	3	0
16	Has FIFA ever had a female president?	No	Medium	2	0
16	Who was in 2006 voted the greatest profile to have ever played at F.C. Copenhagen by the fans?	Peter smeichel	Medium	3	0
16	What shape has four sides?	Pyramid	Easy	2	0
16	What is Winnie-the-Pooh's favourite food?	Honey	Easy	3	0
16	What was the first name of the sherif from toy story?	Woody	Hard	3	0
16	What is the full name of the American singer known as Elvis?	Elvis Presley	Hard	1	0
16	Which album surpassed Michael Jackson's thriller as all time best selling album in 2018?	Ed Sheran	Hard	1	0
16	Hans Zimmer is famous for composing music for which media?	Television	Hard	3	0
16	What is the most famous football video game?	FIFA	Easy	3	1
16	Who was the creator of Tetris?	The Egyptians	Hard	1	0
16	What is the best selling video game of all time?	Call of Duty	Medium	3	0
16	What does CPU stand for?	Central Processing Unit	Easy	3	0
16	Have humans ever been to Mars.	No	Easy	3	0
16	How many laws of thermodynamics are there?	4	Hard	3	0
16	Who won the World Cup in 2018?	France	Medium	3	0
16	What national team does Cristiano Ronaldo play for?	Portugal	Easy	3	0
16	What club does Robert Lewandowski play for?	Bayern MÃ¼nich	Hard	1	0
16	What is 0 x 8?	0	Easy	1	0
16	What is the lastname of the author of Harry Potter?	Rowling	Medium	3	0
16	What year did World War Two end?	1945	Easy	2	0
16	What instrument did Jimi Hendrix play?	Guitar	Hard	1	0
16	Who is the lead singer of Metallica?	John	Hard	3	0
16	What band did John Frusciante play in?	Rolling Stones	Hard	1	0
16	What is the most popular game console?	PC	Medium	2	0
16	What is the name of the most recent Call of Duty entry?	Black Ops	Medium	3	0
16	How many swords does Geralt (the witcher) carry?	2	Hard	2	0
16	What is a prime number?	A number that is not integer divisible by other number than itself and 1	Easy	1	0
16	What is the name of a chemical raw material that cannot be further decomposed chemically and consists of atoms of the same nuclear charge?	Isotope	Hard	1	0
16	What year did Max Planck win the Nobel prize in physics?	1979	Hard	1	0
16	Who won the football world cup in 2018?	France	Medium	3	0
16	Which is the second most polular sport in the world (2018)?	American Football	Medium	3	0
16	What is a Hail Mary pass?	Pass between the legs	Hard	1	0
16	Which animals do cats love to chase the most?	Mice	Easy	2	1
16	Which country does pizza come from?	Italy	Medium	3	0
16	Which device can record sound waves and transform them into electric signals?	Microphone	Medium	1	1
16	What city are the Beatles from?	London	Medium	3	0
16	Which famous musician is the father of Michael Jackson first wife?	Elvis	Hard	2	0
16	Which of the following classical composers is not German? Georg Friedrich HÃ¤ndel, Franz Schubert, Richard Wagner or Richard Strauss?	Richard Wagner	Medium	3	0
16	What is the name of the main character in Tomb Raider?	Lary Croft	Medium	3	0
16	Which country was Tetris developed in?	Japan	Medium	3	0
